,reln_id,reln_type,startNode,endNode,reln_prop_id,reln_contrast_id,reln_task_id,reln_disorder
11014,46757,PREDICATE_DEF,28636,26379,,,,
11015,46756,SUBJECT,28636,25683,,,,
11016,46755,PREDICATE,28636,23996,,,,
11017,46761,PREDICATE_DEF,28637,25879,,,,
11018,46760,SUBJECT,28637,25424,,,,
11019,46759,PREDICATE,28637,24043,,,,
11020,46764,SUBJECT,28638,24043,,,,
11021,46763,PREDICATE,28638,23817,,,,
11022,46767,SUBJECT,28639,24094,,,,
11023,46766,PREDICATE,28639,23817,,,,
11024,46771,PREDICATE_DEF,28640,25879,,,,
11025,46770,SUBJECT,28640,25424,,,,
11026,46769,PREDICATE,28640,24094,,,,
11027,46774,SUBJECT,28641,24094,,,,
11028,46773,PREDICATE,28641,24043,,,,
11029,46777,SUBJECT,28642,24100,,,,
11030,46776,PREDICATE,28642,23931,,,,
11031,46780,SUBJECT,28643,25558,,,,
11032,46779,PREDICATE,28643,25548,,,,
11033,46783,SUBJECT,28644,25461,,,,
11034,46782,PREDICATE,28644,25376,,,,
11035,46786,SUBJECT,28645,25084,,,,
11036,46785,PREDICATE,28645,25833,,,,
11037,46790,SUBJECT,28647,23995,,,,
11038,46789,PREDICATE,28647,23817,,,,
11039,46796,PREDICATE_DEF,28649,26590,,,,
11040,46795,SUBJECT,28649,25458,,,,
11041,46794,PREDICATE,28649,24103,,,,
11042,46801,PREDICATE_DEF,28650,26593,,,,
11043,46800,SUBJECT,28650,25160,,,,
11044,46799,PREDICATE,28650,24103,,,,
11045,46806,PREDICATE_DEF,28651,26592,,,,
11046,46805,SUBJECT,28651,25521,,,,
11047,46804,PREDICATE,28651,24103,,,,
11048,46811,PREDICATE_DEF,28652,26594,,,,
11049,46810,SUBJECT,28652,25636,,,,
11050,46809,PREDICATE,28652,24103,,,,
11051,46816,PREDICATE_DEF,28653,26591,,,,
11052,46815,SUBJECT,28653,25522,,,,
11053,46814,PREDICATE,28653,24103,,,,
11054,46821,PREDICATE_DEF,28654,26597,,,,
11055,46820,SUBJECT,28654,25460,,,,
11056,46819,PREDICATE,28654,23904,,,,
11057,46826,PREDICATE_DEF,28655,26596,,,,
11058,46825,SUBJECT,28655,25636,,,,
11059,46824,PREDICATE,28655,23904,,,,
11060,46831,PREDICATE_DEF,28656,26599,,,,
11061,46830,SUBJECT,28656,25705,,,,
11062,46829,PREDICATE,28656,23904,,,,
11063,46836,PREDICATE_DEF,28657,26600,,,,
11064,46835,SUBJECT,28657,25153,,,,
11065,46834,PREDICATE,28657,24104,,,,
11066,46841,PREDICATE_DEF,28658,26603,,,,
11067,46840,SUBJECT,28658,25458,,,,
11068,46839,PREDICATE,28658,24105,,,,
11069,46846,PREDICATE_DEF,28659,26604,,,,
11070,46845,SUBJECT,28659,25705,,,,
11071,46844,PREDICATE,28659,24105,,,,
11072,46851,PREDICATE_DEF,28660,26601,,,,
11073,46850,SUBJECT,28660,25460,,,,
11074,46849,PREDICATE,28660,24105,,,,
11075,46856,PREDICATE_DEF,28661,26605,,,,
11076,46855,SUBJECT,28661,25160,,,,
11077,46854,PREDICATE,28661,24105,,,,
11078,46861,PREDICATE_DEF,28662,26606,,,,
11079,46860,SUBJECT,28662,25706,,,,
11080,46859,PREDICATE,28662,24105,,,,
11081,46866,PREDICATE_DEF,28663,26611,,,,
11082,46865,SUBJECT,28663,25205,,,,
11083,46864,PREDICATE,28663,24106,,,,
11084,46871,PREDICATE_DEF,28665,26609,,,,
11085,46870,SUBJECT,28665,25497,,,,
11086,46869,PREDICATE,28665,24106,,,,
11087,46875,PREDICATE_DEF,28666,26610,,,,
11088,46874,SUBJECT,28666,25497,,,,
11089,46873,PREDICATE,28666,24106,,,,
11090,46880,PREDICATE_DEF,28667,26607,,,,
11091,46879,SUBJECT,28667,25503,,,,
11092,46878,PREDICATE,28667,24106,,,,
11093,46884,PREDICATE_DEF,28668,26608,,,,
11094,46883,SUBJECT,28668,25503,,,,
11095,46882,PREDICATE,28668,24106,,,,
11096,46889,PREDICATE_DEF,28669,26612,,,,
11097,46888,SUBJECT,28669,25521,,,,
11098,46887,PREDICATE,28669,24106,,,,
11099,46894,PREDICATE_DEF,28670,26614,,,,
11100,46893,SUBJECT,28670,25575,,,,
11101,46892,PREDICATE,28670,24106,,,,
11102,46899,PREDICATE_DEF,28671,26613,,,,
11103,46898,SUBJECT,28671,25322,,,,
11104,46897,PREDICATE,28671,24106,,,,
11105,46904,PREDICATE_DEF,28672,26617,,,,
11106,46903,SUBJECT,28672,25160,,,,
11107,46902,PREDICATE,28672,24107,,,,
11108,46909,PREDICATE_DEF,28673,26616,,,,
11109,46908,SUBJECT,28673,25460,,,,
11110,46907,PREDICATE,28673,24107,,,,
11111,46914,PREDICATE_DEF,28674,26618,,,,
11112,46913,SUBJECT,28674,25705,,,,
11113,46912,PREDICATE,28674,24107,,,,
11114,46919,PREDICATE_DEF,28675,26621,,,,
11115,46918,SUBJECT,28675,25705,,,,
11116,46917,PREDICATE,28675,24108,,,,
11117,46924,PREDICATE_DEF,28676,26623,,,,
11118,46923,SUBJECT,28676,25710,,,,
11119,46922,PREDICATE,28676,24108,,,,
11120,46929,PREDICATE_DEF,28677,26622,,,,
11121,46928,SUBJECT,28677,25709,,,,
11122,46927,PREDICATE,28677,24108,,,,
11123,46934,PREDICATE_DEF,28678,26619,,,,
11124,46933,SUBJECT,28678,25707,,,,
11125,46932,PREDICATE,28678,24108,,,,
11126,46939,PREDICATE_DEF,28679,26620,,,,
11127,46938,SUBJECT,28679,25708,,,,
11128,46937,PREDICATE,28679,24108,,,,
11129,46944,PREDICATE_DEF,28680,26624,,,,
11130,46943,SUBJECT,28680,25711,,,,
11131,46942,PREDICATE,28680,24109,,,,
11132,46949,PREDICATE_DEF,28682,26625,,,,
11133,46948,SUBJECT,28682,25712,,,,
11134,46947,PREDICATE,28682,24109,,,,
11135,46954,PREDICATE_DEF,28683,26631,,,,
11136,46953,SUBJECT,28683,25664,,,,
11137,46952,PREDICATE,28683,24110,,,,
11138,46959,PREDICATE_DEF,28684,26646,,,,
11139,46958,SUBJECT,28684,25436,,,,
11140,46957,PREDICATE,28684,24110,,,,
11141,46964,PREDICATE_DEF,28685,26626,,,,
11142,46963,SUBJECT,28685,25098,,,,
11143,46962,PREDICATE,28685,24110,,,,
11144,46969,PREDICATE_DEF,28686,26628,,,,
11145,46968,SUBJECT,28686,25656,,,,
11146,46967,PREDICATE,28686,24110,,,,
11147,46974,PREDICATE_DEF,28687,26629,,,,
11148,46973,SUBJECT,28687,25713,,,,
11149,46972,PREDICATE,28687,24110,,,,
11150,46979,PREDICATE_DEF,28688,26630,,,,
11151,46978,SUBJECT,28688,25714,,,,
11152,46977,PREDICATE,28688,24110,,,,
11153,46984,PREDICATE_DEF,28689,26632,,,,
11154,46983,SUBJECT,28689,25715,,,,
11155,46982,PREDICATE,28689,24110,,,,
11156,46988,PREDICATE_DEF,28690,26642,,,,
11157,46987,SUBJECT,28690,25664,,,,
11158,46986,PREDICATE,28690,24110,,,,
11159,46993,PREDICATE_DEF,28691,26633,,,,
11160,46992,SUBJECT,28691,25533,,,,
11161,46991,PREDICATE,28691,24110,,,,
11162,46998,PREDICATE_DEF,28692,26635,,,,
11163,46997,SUBJECT,28692,25716,,,,
11164,46996,PREDICATE,28692,24110,,,,
11165,47002,PREDICATE_DEF,28693,26636,,,,
11166,47001,SUBJECT,28693,25716,,,,
11167,47000,PREDICATE,28693,24110,,,,
11168,47006,PREDICATE_DEF,28694,26637,,,,
11169,47005,SUBJECT,28694,25533,,,,
11170,47004,PREDICATE,28694,24110,,,,
11171,47009,SUBJECT,28695,25717,,,,
11172,47008,PREDICATE,28695,25533,,,,
11173,47014,PREDICATE_DEF,28696,26641,,,,
11174,47013,SUBJECT,28696,25717,,,,
11175,47012,PREDICATE,28696,24110,,,,
11176,47018,PREDICATE_DEF,28697,26643,,,,
11177,47017,SUBJECT,28697,25714,,,,
11178,47016,PREDICATE,28697,24110,,,,
11179,47023,PREDICATE_DEF,28698,26644,,,,
11180,47022,SUBJECT,28698,25615,,,,
11181,47021,PREDICATE,28698,24110,,,,
11182,47027,PREDICATE_DEF,28699,26648,,,,
11183,47026,SUBJECT,28699,25436,,,,
11184,47025,PREDICATE,28699,24110,,,,
11185,47032,PREDICATE_DEF,28700,26652,,,,
11186,47031,SUBJECT,28700,25714,,,,
11187,47030,PREDICATE,28700,24111,,,,
11188,47037,PREDICATE_DEF,28701,26653,,,,
11189,47036,SUBJECT,28701,25718,,,,
11190,47035,PREDICATE,28701,24111,,,,
11191,47040,SUBJECT,28702,25718,,,,
11192,47039,PREDICATE,28702,25716,,,,
11193,47045,PREDICATE_DEF,28703,26654,,,,
11194,47044,SUBJECT,28703,25460,,,,
11195,47043,PREDICATE,28703,24111,,,,
11196,47050,PREDICATE_DEF,28704,26655,,,,
11197,47049,SUBJECT,28704,25153,,,,
11198,47048,PREDICATE,28704,24112,,,,
11199,47055,PREDICATE_DEF,28705,26656,,,,
11200,47054,SUBJECT,28705,25505,,,,
11201,47053,PREDICATE,28705,24113,,,,
11202,47060,PREDICATE_DEF,28706,26657,,,,
11203,47059,SUBJECT,28706,25349,,,,
11204,47058,PREDICATE,28706,24113,,,,
11205,47065,PREDICATE_DEF,28707,26658,,,,
11206,47064,SUBJECT,28707,25706,,,,
11207,47063,PREDICATE,28707,24114,,,,
11208,47070,PREDICATE_DEF,28708,26662,,,,
11209,47069,SUBJECT,28708,25300,,,,
11210,47068,PREDICATE,28708,24114,,,,
11211,47075,PREDICATE_DEF,28709,26661,,,,
11212,47074,SUBJECT,28709,25719,,,,
11213,47073,PREDICATE,28709,24114,,,,
11214,47080,PREDICATE_DEF,28710,26662,,,,
11215,47079,SUBJECT,28710,25720,,,,
11216,47078,PREDICATE,28710,24114,,,,
11217,47085,PREDICATE_DEF,28711,26660,,,,
11218,47084,SUBJECT,28711,25656,,,,
11219,47083,PREDICATE,28711,24114,,,,
11220,47090,PREDICATE_DEF,28712,25948,,,,
11221,47089,SUBJECT,28712,25245,,,,
11222,47088,PREDICATE,28712,23749,,,,
11223,47094,PREDICATE_DEF,28713,25947,,,,
11224,47093,SUBJECT,28713,25245,,,,
11225,47092,PREDICATE,28713,23749,,,,
11226,47099,PREDICATE_DEF,28714,26663,,,,
11227,47098,SUBJECT,28714,25706,,,,
11228,47097,PREDICATE,28714,24115,,,,
11229,47104,PREDICATE_DEF,28715,26664,,,,
11230,47103,SUBJECT,28715,25460,,,,
11231,47102,PREDICATE,28715,24115,,,,
11232,47109,PREDICATE_DEF,28716,26665,,,,
11233,47108,SUBJECT,28716,25705,,,,
11234,47107,PREDICATE,28716,24115,,,,
11235,47114,PREDICATE_DEF,28717,26666,,,,
11236,47113,SUBJECT,28717,25185,,,,
11237,47112,PREDICATE,28717,24115,,,,
11238,47119,PREDICATE_DEF,28718,26667,,,,
11239,47118,SUBJECT,28718,25664,,,,
11240,47117,PREDICATE,28718,24116,,,,
11241,47124,PREDICATE_DEF,28719,26668,,,,
11242,47123,SUBJECT,28719,25697,,,,
11243,47122,PREDICATE,28719,24116,,,,
11244,47129,PREDICATE_DEF,28720,26675,,,,
11245,47128,SUBJECT,28720,25533,,,,
11246,47127,PREDICATE,28720,24116,,,,
11247,47134,PREDICATE_DEF,28721,26669,,,,
11248,47133,SUBJECT,28721,25436,,,,
11249,47132,PREDICATE,28721,24116,,,,
11250,47139,PREDICATE_DEF,28722,26670,,,,
11251,47138,SUBJECT,28722,25461,,,,
11252,47137,PREDICATE,28722,24116,,,,
11253,47144,PREDICATE_DEF,28723,26674,,,,
11254,47143,SUBJECT,28723,25716,,,,
11255,47142,PREDICATE,28723,24116,,,,
11256,47149,PREDICATE_DEF,28724,26673,,,,
11257,47148,SUBJECT,28724,25722,,,,
11258,47147,PREDICATE,28724,24116,,,,
11259,47154,PREDICATE_DEF,28725,26672,,,,
11260,47153,SUBJECT,28725,25721,,,,
11261,47152,PREDICATE,28725,24116,,,,
11262,47159,PREDICATE_DEF,28726,26671,,,,
11263,47158,SUBJECT,28726,25532,,,,
11264,47157,PREDICATE,28726,24116,,,,
11265,47164,PREDICATE_DEF,28727,26683,,,,
11266,47163,SUBJECT,28727,25711,,,,
11267,47162,PREDICATE,28727,24117,,,,
11268,47169,PREDICATE_DEF,28728,26684,,,,
11269,47168,SUBJECT,28728,25712,,,,
11270,47167,PREDICATE,28728,24117,,,,
11271,47174,PREDICATE_DEF,28729,26686,,,,
11272,47173,SUBJECT,28729,25664,,,,
11273,47172,PREDICATE,28729,24117,,,,
11274,47179,PREDICATE_DEF,28730,26682,,,,
11275,47178,SUBJECT,28730,25697,,,,
11276,47177,PREDICATE,28730,24117,,,,
11277,47184,PREDICATE_DEF,28731,26677,,,,
11278,47183,SUBJECT,28731,25436,,,,
11279,47182,PREDICATE,28731,24117,,,,
11280,47190,PREDICATE_DEF,28733,26692,,,,
11281,47189,SUBJECT,28733,25716,,,,
11282,47188,PREDICATE,28733,24117,,,,
11283,47195,PREDICATE_DEF,28734,26690,,,,
11284,47194,SUBJECT,28734,25717,,,,
11285,47193,PREDICATE,28734,24117,,,,
11286,47200,PREDICATE_DEF,28735,26691,,,,
11287,47199,SUBJECT,28735,25615,,,,
11288,47198,PREDICATE,28735,24117,,,,
11289,47205,PREDICATE_DEF,28736,26693,,,,
11290,47204,SUBJECT,28736,25533,,,,
11291,47203,PREDICATE,28736,24117,,,,
11292,47209,PREDICATE_DEF,28737,26694,,,,
11293,47208,SUBJECT,28737,25713,,,,
11294,47207,PREDICATE,28737,24117,,,,
11295,47214,PREDICATE_DEF,28738,26689,,,,
11296,47213,SUBJECT,28738,25715,,,,
11297,47212,PREDICATE,28738,24117,,,,
11298,47219,PREDICATE_DEF,28739,26695,,,,
11299,47218,SUBJECT,28739,25521,,,,
11300,47217,PREDICATE,28739,24118,,,,
11301,47224,PREDICATE_DEF,28740,26698,,,,
11302,47223,SUBJECT,28740,25706,,,,
11303,47222,PREDICATE,28740,24118,,,,
11304,47229,PREDICATE_DEF,28741,26699,,,,
11305,47228,SUBJECT,28741,25600,,,,
11306,47227,PREDICATE,28741,24118,,,,
11307,47233,PREDICATE_DEF,28742,26697,,,,
11308,47232,SUBJECT,28742,25706,,,,
11309,47231,PREDICATE,28742,24118,,,,
11310,47238,PREDICATE_DEF,28743,26696,,,,
11311,47237,SUBJECT,28743,25310,,,,
11312,47236,PREDICATE,28743,24118,,,,
11313,47243,PREDICATE_DEF,28744,26700,,,,
11314,47242,SUBJECT,28744,25348,,,,
11315,47241,PREDICATE,28744,24118,,,,
11316,47248,PREDICATE_DEF,28745,26701,,,,
11317,47247,SUBJECT,28745,25321,,,,
11318,47246,PREDICATE,28745,24119,,,,
11319,47253,PREDICATE_DEF,28746,26702,,,,
11320,47252,SUBJECT,28746,25393,,,,
11321,47251,PREDICATE,28746,24119,,,,
11322,47258,PREDICATE_DEF,28747,26703,,,,
11323,47257,SUBJECT,28747,25460,,,,
11324,47256,PREDICATE,28747,24119,,,,
11325,47263,PREDICATE_DEF,28748,26704,,,,
11326,47262,SUBJECT,28748,25186,,,,
11327,47261,PREDICATE,28748,24119,,,,
11328,47268,PREDICATE_DEF,28749,26705,,,,
11329,47267,SUBJECT,28749,25160,,,,
11330,47266,PREDICATE,28749,24119,,,,
11331,47273,PREDICATE_DEF,28750,26706,,,,
11332,47272,SUBJECT,28750,25484,,,,
11333,47271,PREDICATE,28750,24119,,,,
11334,47278,PREDICATE_DEF,28751,26707,,,,
11335,47277,SUBJECT,28751,25443,,,,
11336,47276,PREDICATE,28751,24119,,,,
11337,47283,PREDICATE_DEF,28752,26708,,,,
11338,47282,SUBJECT,28752,25603,,,,
11339,47281,PREDICATE,28752,24119,,,,
11340,47288,PREDICATE_DEF,28753,26709,,,,
11341,47287,SUBJECT,28753,25706,,,,
11342,47286,PREDICATE,28753,24119,,,,
11343,47293,PREDICATE_DEF,28754,26710,,,,
11344,47292,SUBJECT,28754,25459,,,,
11345,47291,PREDICATE,28754,24119,,,,
11346,47298,PREDICATE_DEF,28755,26712,,,,
11347,47297,SUBJECT,28755,25705,,,,
11348,47296,PREDICATE,28755,24119,,,,
11349,47303,PREDICATE_DEF,28756,26713,,,,
11350,47302,SUBJECT,28756,25694,,,,
11351,47301,PREDICATE,28756,24120,,,,
11352,47308,PREDICATE_DEF,28757,26719,,,,
11353,47307,SUBJECT,28757,25708,,,,
11354,47306,PREDICATE,28757,24120,,,,
11355,47313,PREDICATE_DEF,28758,26715,,,,
11356,47312,SUBJECT,28758,25436,,,,
11357,47311,PREDICATE,28758,24120,,,,
11358,47318,PREDICATE_DEF,28759,26716,,,,
11359,47317,SUBJECT,28759,25521,,,,
11360,47316,PREDICATE,28759,24120,,,,
11361,47323,PREDICATE_DEF,28760,26720,,,,
11362,47322,SUBJECT,28760,25728,,,,
11363,47321,PREDICATE,28760,24120,,,,
11364,47328,PREDICATE_DEF,28761,26714,,,,
11365,47327,SUBJECT,28761,25726,,,,
11366,47326,PREDICATE,28761,24120,,,,
11367,47333,PREDICATE_DEF,28762,26718,,,,
11368,47332,SUBJECT,28762,25724,,,,
11369,47331,PREDICATE,28762,24120,,,,
11370,47338,PREDICATE_DEF,28763,26717,,,,
11371,47337,SUBJECT,28763,25725,,,,
11372,47336,PREDICATE,28763,24120,,,,
11373,47343,PREDICATE_DEF,28764,26721,,,,
11374,47342,SUBJECT,28764,25460,,,,
11375,47341,PREDICATE,28764,24121,,,,
11376,47348,PREDICATE_DEF,28765,26722,,,,
11377,47347,SUBJECT,28765,25286,,,,
11378,47346,PREDICATE,28765,24122,,,,
11379,47353,PREDICATE_DEF,28766,26723,,,,
11380,47352,SUBJECT,28766,25709,,,,
11381,47351,PREDICATE,28766,24122,,,,
11382,47358,PREDICATE_DEF,28767,26023,,,,
11383,47357,SUBJECT,28767,25497,,,,
11384,47356,PREDICATE,28767,23766,,,,
11385,47361,SUBJECT,28768,25812,,,,
11386,47360,PREDICATE,28768,25203,,,,
11387,47366,PREDICATE_DEF,28769,26726,,,,
11388,47365,SUBJECT,28769,25697,,,,
11389,47364,PREDICATE,28769,24122,,,,
11390,47371,PREDICATE_DEF,28770,26727,,,,
11391,47370,SUBJECT,28770,25706,,,,
11392,47369,PREDICATE,28770,24122,,,,
11393,47376,PREDICATE_DEF,28771,26728,,,,
11394,47375,SUBJECT,28771,25715,,,,
11395,47374,PREDICATE,28771,24123,,,,
11396,47381,PREDICATE_DEF,28772,26730,,,,
11397,47380,SUBJECT,28772,25709,,,,
11398,47379,PREDICATE,28772,24123,,,,
11399,47386,PREDICATE_DEF,28773,26731,,,,
11400,47385,SUBJECT,28773,25664,,,,
11401,47384,PREDICATE,28773,24123,,,,
11402,47391,PREDICATE_DEF,28774,26737,,,,
11403,47390,SUBJECT,28774,25656,,,,
11404,47389,PREDICATE,28774,24123,,,,
11405,47396,PREDICATE_DEF,28775,26732,,,,
11406,47395,SUBJECT,28775,25729,,,,
11407,47394,PREDICATE,28775,24123,,,,
11408,47401,PREDICATE_DEF,28776,26733,,,,
11409,47400,SUBJECT,28776,25461,,,,
11410,47399,PREDICATE,28776,24123,,,,
11411,47406,PREDICATE_DEF,28777,26736,,,,
11412,47405,SUBJECT,28777,25228,,,,
11413,47404,PREDICATE,28777,24123,,,,
11414,47411,PREDICATE_DEF,28778,26738,,,,
11415,47410,SUBJECT,28778,25286,,,,
11416,47409,PREDICATE,28778,24123,,,,
11417,47416,PREDICATE_DEF,28779,26741,,,,
11418,47415,SUBJECT,28779,25471,,,,
11419,47414,PREDICATE,28779,24124,,,,
11420,47421,PREDICATE_DEF,28780,26740,,,,
11421,47420,SUBJECT,28780,25547,,,,
11422,47419,PREDICATE,28780,24124,,,,
11423,47426,PREDICATE_DEF,28781,26742,,,,
11424,47425,SUBJECT,28781,25117,,,,
11425,47424,PREDICATE,28781,24124,,,,
11426,47431,PREDICATE_DEF,28782,26743,,,,
11427,47430,SUBJECT,28782,25516,,,,
11428,47429,PREDICATE,28782,24124,,,,
11429,47436,PREDICATE_DEF,28783,26744,,,,
11430,47435,SUBJECT,28783,25730,,,,
11431,47434,PREDICATE,28783,24124,,,,
11432,47441,PREDICATE_DEF,28784,26746,,,,
11433,47440,SUBJECT,28784,25709,,,,
11434,47439,PREDICATE,28784,24124,,,,
11435,47446,PREDICATE_DEF,28785,26748,,,,
11436,47445,SUBJECT,28785,25694,,,,
11437,47444,PREDICATE,28785,24124,,,,
11438,47451,PREDICATE_DEF,28786,26751,,,,
11439,47450,SUBJECT,28786,25716,,,,
11440,47449,PREDICATE,28786,24124,,,,
11441,47456,PREDICATE_DEF,28787,26750,,,,
11442,47455,SUBJECT,28787,25731,,,,
11443,47454,PREDICATE,28787,24124,,,,
11444,47461,PREDICATE_DEF,28788,26749,,,,
11445,47460,SUBJECT,28788,25715,,,,
11446,47459,PREDICATE,28788,24124,,,,
11447,47466,PREDICATE_DEF,28789,26752,,,,
11448,47465,SUBJECT,28789,25732,,,,
11449,47464,PREDICATE,28789,24124,,,,
11450,47471,PREDICATE_DEF,28790,26753,,,,
11451,47470,SUBJECT,28790,25705,,,,
11452,47469,PREDICATE,28790,24124,,,,
11453,47476,PREDICATE_DEF,28791,26754,,,,
11454,47475,SUBJECT,28791,25095,,,,
11455,47474,PREDICATE,28791,24124,,,,
11456,47481,PREDICATE_DEF,28792,26756,,,,
11457,47480,SUBJECT,28792,25733,,,,
11458,47479,PREDICATE,28792,24124,,,,
11459,47486,PREDICATE_DEF,28793,26758,,,,
11460,47485,SUBJECT,28793,25636,,,,
11461,47484,PREDICATE,28793,24124,,,,
11462,47491,PREDICATE_DEF,28794,26759,,,,
11463,47490,SUBJECT,28794,25318,,,,
11464,47489,PREDICATE,28794,24124,,,,
11465,47496,PREDICATE_DEF,28795,26765,,,,
11466,47495,SUBJECT,28795,25390,,,,
11467,47494,PREDICATE,28795,24125,,,,
11468,47501,PREDICATE_DEF,28796,26766,,,,
11469,47500,SUBJECT,28796,25388,,,,
11470,47499,PREDICATE,28796,24125,,,,
11471,47506,PREDICATE_DEF,28797,26771,,,,
11472,47505,SUBJECT,28797,25716,,,,
11473,47504,PREDICATE,28797,24126,,,,
11474,47511,PREDICATE_DEF,28798,26772,,,,
11475,47510,SUBJECT,28798,25389,,,,
11476,47509,PREDICATE,28798,24127,,,,
11477,47516,PREDICATE_DEF,28799,26773,,,,
11478,47515,SUBJECT,28799,25496,,,,
11479,47514,PREDICATE,28799,24128,,,,
11480,47521,PREDICATE_DEF,28800,26789,,,,
11481,47520,SUBJECT,28800,25481,,,,
11482,47519,PREDICATE,28800,24129,,,,
11483,47526,PREDICATE_DEF,28801,26790,,,,
11484,47525,SUBJECT,28801,25219,,,,
11485,47524,PREDICATE,28801,24129,,,,
11486,47531,PREDICATE_DEF,28802,26787,,,,
11487,47530,SUBJECT,28802,25467,,,,
11488,47529,PREDICATE,28802,24129,,,,
11489,47536,PREDICATE_DEF,28803,26778,,,,
11490,47535,SUBJECT,28803,25417,,,,
11491,47534,PREDICATE,28803,24129,,,,
11492,47541,PREDICATE_DEF,28804,26779,,,,
11493,47540,SUBJECT,28804,25338,,,,
11494,47539,PREDICATE,28804,24129,,,,
11495,47546,PREDICATE_DEF,28805,26780,,,,
11496,47545,SUBJECT,28805,25340,,,,
11497,47544,PREDICATE,28805,24129,,,,
11498,47551,PREDICATE_DEF,28806,26791,,,,
11499,47550,SUBJECT,28806,25342,,,,
11500,47549,PREDICATE,28806,24129,,,,
11501,47556,PREDICATE_DEF,28807,26781,,,,
11502,47555,SUBJECT,28807,25571,,,,
11503,47554,PREDICATE,28807,24129,,,,
11504,47561,PREDICATE_DEF,28808,26783,,,,
11505,47560,SUBJECT,28808,25575,,,,
11506,47559,PREDICATE,28808,24129,,,,
11507,47566,PREDICATE_DEF,28809,26785,,,,
11508,47565,SUBJECT,28809,25094,,,,
11509,47564,PREDICATE,28809,24129,,,,
11510,47570,PREDICATE_DEF,28810,26786,,,,
11511,47569,SUBJECT,28810,25094,,,,
11512,47568,PREDICATE,28810,24129,,,,
11513,47574,PREDICATE_DEF,28811,26784,,,,
11514,47573,SUBJECT,28811,25575,,,,
11515,47572,PREDICATE,28811,24129,,,,
11516,47578,PREDICATE_DEF,28812,26782,,,,
11517,47577,SUBJECT,28812,25571,,,,
11518,47576,PREDICATE,28812,24129,,,,
11519,47583,PREDICATE_DEF,28813,26796,,,,
11520,47582,SUBJECT,28813,25548,,,,
11521,47581,PREDICATE,28813,24130,,,,
11522,47588,PREDICATE_DEF,28814,26795,,,,
11523,47587,SUBJECT,28814,25321,,,,
11524,47586,PREDICATE,28814,24130,,,,
11525,47593,PREDICATE_DEF,28815,26792,,,,
11526,47592,SUBJECT,28815,25349,,,,
11527,47591,PREDICATE,28815,24130,,,,
11528,47598,PREDICATE_DEF,28816,26793,,,,
11529,47597,SUBJECT,28816,25505,,,,
11530,47596,PREDICATE,28816,24130,,,,
11531,47602,PREDICATE_DEF,28817,26794,,,,
11532,47601,SUBJECT,28817,25349,,,,
11533,47600,PREDICATE,28817,24130,,,,
11534,47607,PREDICATE_DEF,28818,26797,,,,
11535,47606,SUBJECT,28818,25697,,,,
11536,47605,PREDICATE,28818,24131,,,,
11537,47612,PREDICATE_DEF,28819,26798,,,,
11538,47611,SUBJECT,28819,25865,,,,
11539,47610,PREDICATE,28819,24131,,,,
11540,47617,PREDICATE_DEF,28820,26799,,,,
11541,47616,SUBJECT,28820,25388,,,,
11542,47615,PREDICATE,28820,24131,,,,
11543,47622,PREDICATE_DEF,28821,26805,,,,
11544,47621,SUBJECT,28821,25443,,,,
11545,47620,PREDICATE,28821,24131,,,,
11546,47627,PREDICATE_DEF,28822,26801,,,,
11547,47626,SUBJECT,28822,25533,,,,
11548,47625,PREDICATE,28822,24131,,,,
11549,47632,PREDICATE_DEF,28823,26802,,,,
11550,47631,SUBJECT,28823,25322,,,,
11551,47630,PREDICATE,28823,24131,,,,
11552,47637,PREDICATE_DEF,28824,26803,,,,
11553,47636,SUBJECT,28824,25705,,,,
11554,47635,PREDICATE,28824,24131,,,,
11555,47642,PREDICATE_DEF,28825,26806,,,,
11556,47641,SUBJECT,28825,25706,,,,
11557,47640,PREDICATE,28825,24131,,,,
11558,47647,PREDICATE_DEF,28826,26811,,,,
11559,47646,SUBJECT,28826,25515,,,,
11560,47645,PREDICATE,28826,24133,,,,
11561,47652,PREDICATE_DEF,28827,26812,,,,
11562,47651,SUBJECT,28827,25319,,,,
11563,47650,PREDICATE,28827,23902,,,,
11564,47657,PREDICATE_DEF,28828,26813,,,,
11565,47656,SUBJECT,28828,25321,,,,
11566,47655,PREDICATE,28828,23902,,,,
11567,47662,PREDICATE_DEF,28829,26809,,,,
11568,47661,SUBJECT,28829,25319,,,,
11569,47660,PREDICATE,28829,24132,,,,
11570,47667,PREDICATE_DEF,28830,26810,,,,
11571,47666,SUBJECT,28830,25160,,,,
11572,47665,PREDICATE,28830,24132,,,,
11573,47672,PREDICATE_DEF,28831,26822,,,,
11574,47671,SUBJECT,28831,25703,,,,
11575,47670,PREDICATE,28831,24134,,,,
11576,47677,PREDICATE_DEF,28832,26815,,,,
11577,47676,SUBJECT,28832,25733,,,,
11578,47675,PREDICATE,28832,24134,,,,
11579,47682,PREDICATE_DEF,28833,26814,,,,
11580,47681,SUBJECT,28833,25349,,,,
11581,47680,PREDICATE,28833,24134,,,,
11582,47687,PREDICATE_DEF,28834,26820,,,,
11583,47686,SUBJECT,28834,25409,,,,
11584,47685,PREDICATE,28834,24134,,,,
11585,47692,PREDICATE_DEF,28835,26817,,,,
11586,47691,SUBJECT,28835,25505,,,,
11587,47690,PREDICATE,28835,24134,,,,
